Iteration	Q Value	Difference	G Value
479	-89.2872897984791	-0.5773497010709008	-146.4449102044977
480	-89.86355740761044	-0.5762676091313494	-146.91405071161387
481	-89.34763169259205	0.5159257150183976	-38.27098590577117
482	-88.83062998077493	0.517001711817116	-37.64746051087998
483	-88.31250004976395	0.518129931010975	-37.01763687967675
484	-88.19883923094778	0.11366081881617163	-76.94641816814733
485	-88.0839863756903	0.11485285525748168	-76.71355370519933
486	-87.86531645985755	0.21866991583274853	-66.21699479241516
487	-87.56280278902923	0.3025136708283185	-57.61394937702503
488	-87.25903283565435	0.3037699533748821	-57.18580745154044
489	-86.95397591589922	0.30505691975513116	-56.753340860141854
490	-86.64760121593358	0.3063746999656445	-56.3165059193352
491	-86.64981172444595	-0.0022105085123769186	-86.8686520671711
492	-86.6506737290921	-0.000862004646151604	-86.73601218906171
493	-86.65018731694322	0.00048641214888789364	-86.60203251420376
494	-86.15386181257055	0.4963255043726633	-37.01763687967675
495	-85.65613770838098	0.49772410418957236	-36.38145139361288
496	-86.12403092918974	-0.4678932208087616	-132.4454597892574
497	-86.59052253696105	-0.46649160777130305	-132.7731917063206
498	-87.05565965205932	-0.4651371150982726	-133.1042340467885
499	-87.31034125616932	-0.2546816041100044	-112.52382006306044
500	-87.56374107656784	-0.2533998203985135	-112.65032329602064
501	-87.81588470919631	-0.2521436326284743	-112.7781043394148
502	-87.9740262261326	-0.15814151693628276	-103.63003640282517
503	-88.13095299824325	-0.1569267721106513	-103.66670343719716
504	-87.6005408398924	0.5304121583508419	-35.089737163159754
505	-87.06887621091934	0.5316646289730613	-34.43407794258561
506	-86.55557584672543	0.5133003641939098	-35.73883979152816
507	-86.04091745988977	0.5146583868356629	-35.089737163159754
508	-86.21680864931912	-0.17589118942935045	-103.63003640282517
509	-86.3913075971979	-0.1744989478787744	-103.66670343719716
510	-86.56443192968246	-0.17312433248456216	-103.7037408456537
511	-86.7361991340791	-0.1717672043966445	-103.74115236934716
512	-86.89312106109901	-0.15692192701990848	-102.42839183606989
513	-87.04871906095337	-0.15559799985436484	-102.45292104653524
514	-87.20300885061187	-0.15428978965849183	-102.47769802680327
515	-86.60599842614789	0.5970104244639742	-27.501966404214635
516	-86.00763507223202	0.5983633539158717	-26.76966303456023
517	-85.87680446199771	0.13083061023431242	-72.92457404880054
518	-85.74454726635551	0.13225719564219673	-72.65108489777832
519	-85.61085012599274	0.13369714036277003	-72.3748332300791
520	-85.55039816298657	0.06045196300617306	-79.56565382537597
521	-85.48848664423929	0.06191151874728007	-79.35924628825856
522	-85.38124111470755	0.10724552953173827	-74.76393369106532
523	-85.27251894286417	0.1087221718433824	-74.50902393036901
524	-85.1173215843738	0.1551973584903692	-69.75278309382786
525	-84.96062092503337	0.1567006593404301	-69.44725565033117
526	-84.41460149773346	0.5460194272999104	-30.35867819504262
527	-83.86700778775655	0.5475937099769084	-29.655230500043054
