Iteration	Q Value	Difference	G Value
543	-124.26411494977647	0.0010492779547774944	-1.0
544	-124.26306672109965	0.0010482286768223048	-1.0
545	-124.26196562604643	0.0011010950532153174	-1.0
546	-124.26091954669334	0.0010460793530882029	-1.0
547	-124.2598745134196	0.0010450332737406143	-1.0
548	-124.25883052517914	0.0010439882404682521	-1.0
549	-124.25773366632184	0.0010968588572950466	-1.0
550	-124.25669181892847	0.0010418473933668793	-1.0
551	-124.2556510133825	0.0010408055459691923	-1.0
552	-124.25455733403702	0.0010936793454874305	-1.0
553	-124.25351412684023	0.001043207196786966	-1.0
554	-124.25242216189903	0.0010919649411960108	-1.0
555	-124.25133128892278	0.001090872976249102	-1.0
556	-124.2502913077711	0.0010399811516776936	-1.0
557	-124.24920256564899	0.001088742122121289	-1.0
558	-124.24816471322059	0.0010378524283964907	-1.0
559	-124.24712789864462	0.0010368145759684921	-1.0
560	-124.246091839353	0.0010360592916214273	-1.0
561	-124.2450560209977	0.0010358183553051958	-1.0
562	-124.24397158781909	0.0010844331786046268	-1.0
563	-124.24293788971532	0.001033698103768188	-1.0
564	-124.241855574668	0.0010823150473271426	-1.0
565	-124.24082399257738	0.001031582090618599	-1.0
566	-124.23974379142719	0.0010802011501880315	-1.0
567	-124.23871432111982	0.0010294703073725486	-1.0
568	-124.23768588028274	0.0010284408370750953	-1.0
569	-124.23660881724484	0.001077063037897119	-1.0
570	-124.23558248191165	0.0010263353331936287	-1.0
571	-124.23450752227212	0.0010749596395243088	-1.0
572	-124.2334832882339	0.0010242340382262682	-1.0
573	-124.23246007842971	0.001023209804188241	-1.0
574	-124.23138824119367	0.0010718372360400963	-1.0
575	-124.23036712643652	0.0010211147571510537	-1.0
576	-124.22929738215247	0.0010697442840523763	-1.0
577	-124.22827835825436	0.0010190238981095945	-1.0
578	-124.22721070273849	0.0010676555158681822	-1.0
579	-124.2261937655198	0.0010169372186936698	-1.0
580	-124.22512819459666	0.0010655709231315313	-1.0
581	-124.22411333988612	0.0010148547105472971	-1.0
582	-124.22304984938862	0.001063490497500652	-1.0
583	-124.22203479083325	0.0010150585553674318	-1.0
584	-124.22097266961761	0.0010621212156394222	-1.0
585	-124.21995968824201	0.0010129813755952455	-1.0
586	-124.21889964212896	0.0010600461130536587	-1.0
587	-124.21788873378085	0.0010109083481069092	-1.0
588	-124.21683075862227	0.0010579751585879649	-1.0
589	-124.21581913068219	0.0010116279400733674	-1.0
590	-124.21476145202507	0.0010576786571192542	-1.0
591	-124.2137518933916	0.0010095586334699647	-1.0
592	-124.21269628197177	0.0010556114198294608	-1.0
593	-124.21168878850835	0.0010074934634189958	-1.0
594	-124.21063524019341	0.0010535483149425318	-1.0
595	-124.20962980777178	0.0010054324216355326	-1.0
596	-124.20857831843756	0.0010514893342161713	-1.0
597	-124.20757494293767	0.00100337549989149	-1.0
598	-124.20652550846829	0.001049434469379662	-1.0
599	-124.20552418577837	0.001001322689916151	-1.0
600	-124.20447680206615	0.0010473837122191298	-1.0
601	-124.20347752808264	0.0009992739835098519	-1.0
602	-124.20247925337311	0.0009982747095307332	-1.0
603	-124.20143455750895	0.001044695864166556	-1.0
604	-124.20043582261384	0.000998734895105713	-1.0
605	-124.1993926606959	0.0010431619179342988	-1.0
606	-124.19839596769762	0.000996692998285198	-1.0
607	-124.19735484563459	0.0010411220630288653	-1.0
608	-124.19636019045137	0.0009946551832200612	-1.0
609	-124.19536652992333	0.0009936605280387312	-1.0
610	-124.19437386305582	0.0009926668675177552	-1.0
611	-124.19333676309743	0.0010370999583813045	-1.0
612	-124.19234612599675	0.0009906371006849213	-1.0
613	-124.19131105377542	0.0010350722213274821	-1.0
614	-124.19032244238406	0.0009886113913637473	-1.0
615	-124.18933481960408	0.0009876227799736625	-1.0
616	-124.18830275868916	0.0010320609149232496	-1.0
617	-124.18731715559288	0.0009856030962822615	-1.0
618	-124.18628711234196	0.0010300432509211532	-1.0
619	-124.18530352489202	0.0009835874499373176	-1.0
620	-124.1842754952718	0.0010280296202154204	-1.0
621	-124.18329142209593	0.0009840731758714583	-1.0
622	-124.18230032625013	0.0009910958458050345	-1.0
623	-124.18131022150017	0.0009901047499596416	-1.0
624	-124.18032060369923	0.0009896178009398682	-1.0
625	-124.17933147249616	0.0009891312030703148	-1.0
626	-124.17834259563283	0.0009888768633317113	-1.0
627	-124.17735420513041	0.0009883905024139494	-1.0
628	-124.1763668030185	0.0009874021119173904	-1.0
629	-124.1753411807274	0.0010256222910953738	-1.0
630	-124.1743557916399	0.0009853890875035631	-1.0
631	-124.17337138794147	0.000984403698424785	-1.0
632	-124.17234876106545	0.0010226268760220592	-1.0
633	-124.1713663643976	0.0009823966678510487	-1.0
634	-124.17034574254512	0.001020621852475756	-1.0
635	-124.1693588686863	0.0009868738588210135	-1.0
636	-124.16837298170134	0.000985886984963713	-1.0
637	-124.16738808060336	0.0009849010979792183	-1.0
638	-124.16636762037571	0.0010204602276502328	-1.0
639	-124.16538472463905	0.0009828957366551094	-1.0
640	-124.16436626776738	0.0010184568716766762	-1.0
641	-124.16338537338333	0.0009808943840425854	-1.0
642	-124.16236891586291	0.0010164575204214543	-1.0
643	-124.16139001883077	0.0009788970321409352	-1.0
644	-124.1603755566649	0.001014462165869645	-1.0
645	-124.15939865299197	0.0009769036729352365	-1.0
646	-124.1584227262227	0.0009759267692714957	-1.0
647	-124.15741123134943	0.001011494873267793	-1.0
648	-124.15643729200181	0.0009739393476166924	-1.0
649	-124.15546432659353	0.0009729654082804018	-1.0
650	-124.1544557901199	0.0010085364736340807	-1.0
651	-124.1534848062135	0.0009709839063987147	-1.0
652	-124.152514793291	0.0009700129224938792	-1.0
653	-124.15154548244223	0.00096931084877383	-1.0
654	-124.1505764096502	0.0009690727920315112	-1.0
655	-124.14960830593095	0.0009681037192450503	-1.0
656	-124.14860492231884	0.0010033836121152717	-1.0
657	-124.14760261441297	0.001002307905864086	-1.0
658	-124.14663698518582	0.000965629227152931	-1.0
659	-124.1456723215879	0.0009646635979265739	-1.0
660	-124.14467294628277	0.0009993753051276144	-1.0
661	-124.14370778959945	0.000965156683321311	-1.0
662	-124.14274310004453	0.0009646895549195733	-1.0
663	-124.14174422815363	0.0009988718908999772	-1.0
664	-124.14078150216015	0.000962725993474578	-1.0
665	-124.13978459186714	0.0009969102930114104	-1.0
666	-124.13882382550996	0.0009607663571813418	-1.0
667	-124.13782887289359	0.0009949526163666178	-1.0
668	-124.13687006225538	0.0009588106382096839	-1.0
669	-124.13587706340228	0.0009929988531069966	-1.0
670	-124.13492020457356	0.0009568588287152124	-1.0
671	-124.13396430260367	0.0009559019698883731	-1.0
672	-124.13300935653575	0.0009549460679210142	-1.0
673	-124.13202021838836	0.0009891381473892125	-1.0
674	-124.13106671826053	0.0009535001278351274	-1.0
675	-124.1301136736009	0.0009530446596244246	-1.0
676	-124.12916158198594	0.0009520916149625691	-1.0
677	-124.12817550138571	0.0009860806002279787	-1.0
678	-124.12722534794297	0.0009501534427442948	-1.0
679	-124.12624120357678	0.0009841443661855465	-1.0
680	-124.12529298443184	0.0009482191449450283	-1.0
681	-124.12434571350605	0.0009472709257920542	-1.0
682	-124.1233644487743	0.0009812647317488654	-1.0
683	-124.12238416530728	0.000980283467015397	-1.0
684	-124.12143980320062	0.0009443621066651531	-1.0
685	-124.12046144437917	0.000978358821441816	-1.0
686	-124.11951900499344	0.0009424393857386804	-1.0
687	-124.11857750804708	0.0009414969463534817	-1.0
688	-124.11760201152079	0.0009754965262942505	-1.0
689	-124.1166624315679	0.0009395799528846283	-1.0
690	-124.11572379119497	0.0009386403729365611	-1.0
691	-124.11475114838552	0.0009726428094438688	-1.0
692	-124.11381441929578	0.0009367290897444036	-1.0
693	-124.11287862693511	0.0009357923606643226	-1.0
694	-124.11190882928993	0.0009697976451832346	-1.0
695	-124.11097494251928	0.0009338867706532028	-1.0
696	-124.11000704855851	0.000967893960762467	-1.0
697	-124.1090750635686	0.0009319849899185328	-1.0
698	-124.10814401056366	0.0009310530049333465	-1.0
699	-124.10717894753485	0.0009650630288149387	-1.0
700	-124.10624979064595	0.0009291568889011614	-1.0
701	-124.10528662183705	0.0009631688088944657	-1.0
702	-124.10435935727385	0.0009272645632023568	-1.0
703	-124.10343301997521	0.0009263372986367813	-1.0
704	-124.102472667937	0.0009603520382199804	-1.0
705	-124.10154821732769	0.0009244506093040172	-1.0
706	-124.100624691169	0.0009235261586866272	-1.0
707	-124.09966721145817	0.0009574797108342636	-1.0
708	-124.09874556630534	0.0009216451528288871	-1.0
709	-124.09778996571937	0.0009556005859678862	-1.0
710	-124.0968701978123	0.0009197679070780396	-1.0
711	-124.09591647259482	0.0009537252174709465	-1.0
712	-124.09499857818086	0.0009178944139591749	-1.0
713	-124.09404672458302	0.0009518535978401133	-1.0
714	-124.09313069991708	0.0009160246659405402	-1.0
715	-124.0922155912758	0.0009151086412799714	-1.0
716	-124.09126652066486	0.0009490706109431812	-1.0
717	-124.09035327620283	0.0009132444620263414	-1.0
718	-124.08940606790696	0.0009472082958694727	-1.0
719	-124.0884946838977	0.0009113840092709324	-1.0
720	-124.08758421127243	0.0009104726252644468	-1.0
721	-124.0866397720415	0.0009444392309347904	-1.0
722	-124.08573115432809	0.0009086177134065565	-1.0
723	-124.08482344523239	0.0009077090956992606	-1.0
724	-124.08388176676749	0.0009416784648976773	-1.0
725	-124.08297590705936	0.0009058597081263997	-1.0
726	-124.08207095321094	0.0009049538484191544	-1.0
727	-124.08113202723807	0.0009389259728749266	-1.0
728	-124.08022891726947	0.0009031099686040989	-1.0
729	-124.07929183333253	0.0009370839369324813	-1.0
730	-124.07839056355783	0.0009012697747010634	-1.0
731	-124.07745531797461	0.0009352455832214446	-1.0
732	-124.0765553869198	0.0008999310548176709	-1.0
733	-124.07565635579603	0.0008990311237653259	-1.0
734	-124.07475772578475	0.0008986300112781009	-1.0
735	-124.07385999440349	0.0008977313812579268	-1.0
736	-124.07296316075362	0.0008968336498753615	-1.0
737	-124.07203260232747	0.0009305584261483091	-1.0
738	-124.07113759606966	0.0008950062578065854	-1.0
739	-124.07024348481812	0.0008941112515401528	-1.0
740	-124.06935026767782	0.0008932171403017719	-1.0
741	-124.06842332214474	0.0009269455330809251	-1.0
742	-124.06753192516712	0.000891396977621639	-1.0
743	-124.06664141958647	0.0008905055806422979	-1.0
744	-124.06571718290148	0.0009242366849946393	-1.0
745	-124.0648284920631	0.0008886908383800574	-1.0
746	-124.06390606830564	0.0009224237574585459	-1.0
747	-124.06301918858186	0.0008868797237795434	-1.0
748	-124.0621331957378	0.000885992844061434	-1.0
749	-124.06121346727666	0.0009197284611417444	-1.0
750	-124.06032928015391	0.0008841871227502907	-1.0
751	-124.05941135560835	0.0009179245455612772	-1.0
752	-124.05852897059727	0.0008823850110815101	-1.0
753	-124.05761284636127	0.0009161242359994048	-1.0
754	-124.05673225985943	0.0008805865018359782	-1.0
755	-124.05585255394409	0.000879705915338036	-1.0
756	-124.05497372773468	0.0008788262094157062	-1.0
757	-124.05406115874155	0.0009125689931295256	-1.0
758	-124.05318412392732	0.0008770348142235207	-1.0
759	-124.052273344538	0.0009107793893292637	-1.0
760	-124.05139809753798	0.000875247000010404	-1.0
761	-124.05052372578497	0.0008743717530137474	-1.0
762	-124.0496502284037	0.0008734973812636326	-1.0
763	-124.0487429829099	0.0009072454938063856	-1.0
764	-124.04787126627151	0.0008717166383860331	-1.0
765	-124.04696579973984	0.0009054665316767796	-1.0
766	-124.04609586028462	0.0008699394552138529	-1.0
767	-124.04522679076887	0.0008690695157582695	-1.0
768	-124.04432396871269	0.0009028220561759781	-1.0
769	-124.04345667108849	0.0008672976241967945	-1.0
770	-124.042555619152	0.0009010519364949232	-1.0
771	-124.04169008987736	0.0008655292746340137	-1.0
772	-124.040825426132	0.0008646637453608719	-1.0
773	-124.03996162705039	0.0008637990816140473	-1.0
774	-124.03906407015793	0.0008975568924540767	-1.0
775	-124.0382020324323	0.0008620377256391976	-1.0
776	-124.03730623513447	0.0008957972978294038	-1.0
777	-124.03644595524385	0.0008602798906167664	-1.0
778	-124.0355519140232	0.0008940412206470683	-1.0
779	-124.0346933884537	0.0008585255694981697	-1.0
780	-124.03383572140977	0.0008576670439310874	-1.0
781	-124.03294429042296	0.0008914309868117698	-1.0
782	-124.03208837247706	0.0008559179458984545	-1.0
783	-124.03123331044911	0.0008550620279521581	-1.0
784	-124.03037910348318	0.0008542069659256413	-1.0
785	-124.0294911291143	0.0008879743688794406	-1.0
786	-124.02863866432972	0.0008524647845860045	-1.0
787	-124.02778705200991	0.0008516123198063497	-1.0
788	-124.0269016696925	0.0008853823174064246	-1.0
789	-124.02605179436733	0.0008498753251728886	-1.0
790	-124.02516814730757	0.0008836470597657353	-1.0
791	-124.02432000550478	0.0008481418027912468	-1.0
792	-124.0234727118438	0.0008472936609820181	-1.0
793	-124.02262626547648	0.0008464463673192313	-1.0
794	-124.0217460439456	0.000880221530877634	-1.0
795	-124.02090132424617	0.0008447196994296746	-1.0
796	-124.02005744926645	0.000843874979722159	-1.0
797	-124.0192144181617	0.0008430311047504802	-1.0
798	-124.01833760847813	0.000876809683560964	-1.0
799	-124.01749629721418	0.0008413112639544806	-1.0
800	-124.01665582726149	0.0008404699526920467	-1.0
801	-124.01578157616882	0.0008742510926680325	-1.0
802	-124.01494282093718	0.0008387552316406754	-1.0
803	-124.01407028285084	0.0008725380863410237	-1.0
804	-124.0132332389125	0.0008370439383327266	-1.0
805	-124.01239703201811	0.0008362068943910117	-1.0
806	-124.01152703972069	0.00086999229742446	-1.0
807	-124.0106925390255	0.0008345006951913092	-1.0
808	-124.00982425122108	0.0008682878044226072	-1.0
809	-124.00899145331438	0.0008327979066962143	-1.0
810	-124.00812486659567	0.0008665867187147569	-1.0
811	-124.0072937680736	0.000831098522070306	-1.0
812	-124.00646350065004	0.0008302674235523	-1.0
813	-124.00563406349391	0.0008294371561277103	-1.0
814	-124.00477083416502	0.0008632293288997062	-1.0
815	-124.00394308967537	0.000827744489640736	-1.0
816	-124.00308155132029	0.0008615383550818478	-1.0
817	-124.00225549611349	0.0008260552068009019	-1.0
818	-124.0014302669619	0.0008252291515873367	-1.0
819	-124.00060586303947	0.0008244039224365451	-1.0
820	-123.99974766191103	0.0008582011284374857	-1.0
821	-123.99892494059364	0.0008227213173910286	-1.0
822	-123.99806842038764	0.0008565202059998001	-1.0
823	-123.99724737831177	0.000821042075870082	-1.0
824	-123.99642715727798	0.000820221033791313	-1.0
825	-123.99557313485529	0.0008540224226862847	-1.0
826	-123.99475458806496	0.0008185467903274457	-1.0
827	-123.9939022382115	0.0008523498534600549	-1.0
828	-123.99308536231781	0.0008168758936903942	-1.0
829	-123.99226930330002	0.0008160590177936911	-1.0
830	-123.99145406034124	0.0008152429587795496	-1.0
831	-123.9906050110155	0.000849049325736928	-1.0
832	-123.98979143234901	0.0008135786664951183	-1.0
833	-123.98894404565125	0.0008473866977567468	-1.0
834	-123.98813212795012	0.0008119177011280954	-1.0
835	-123.98728640055677	0.0008457273933544229	-1.0
836	-123.98647614050074	0.0008102600560278006	-1.0
837	-123.98566669070476	0.0008094497959802993	-1.0
838	-123.98482342874865	0.0008432619561062893	-1.0
839	-123.98401563166443	0.0008077970842208515	-1.0
840	-123.98320864237729	0.000806989287141846	-1.0
841	-123.98240246007944	0.0008061822978504551	-1.0
842	-123.98156246235396	0.0008399977254782698	-1.0
843	-123.98075792623614	0.0008045361178261601	-1.0
844	-123.97995419465443	0.0008037315817119861	-1.0
845	-123.97911664519437	0.0008375494600585398	-1.0
846	-123.9783145548937	0.0008020903006666913	-1.0
847	-123.9774786450734	0.0008359098202959103	-1.0
848	-123.97667819277285	0.0008004523005524788	-1.0
849	-123.9758785409246	0.000799651848254257	-1.0
850	-123.97504506711827	0.0008334738063240366	-1.0
851	-123.97424704839568	0.0007980187225911095	-1.0
852	-123.97344982769181	0.0007972207038733359	-1.0
853	-123.97265340420864	0.0007964234831661088	-1.0
854	-123.9718575111033	0.0007958931053480001	-1.0
855	-123.97106241389106	0.0007950972122330313	-1.0
856	-123.97026811177604	0.0007943021150254026	-1.0
857	-123.96947460396312	0.0007935078129150952	-1.0
858	-123.96868162370498	0.0007929802581401191	-1.0
859	-123.96788893903219	0.0007926846727883685	-1.0
860	-123.96709704704408	0.0007918919881149122	-1.0
861	-123.96630568117915	0.0007913658649272293	-1.0
862	-123.96551510668009	0.0007905744990637231	-1.0
863	-123.964690826903	0.0008242797770918742	-1.0
864	-123.96390186725822	0.0007889596447796521	-1.0
865	-123.96311369657307	0.0007881706851406989	-1.0
866	-123.96232631405863	0.0007873825144457669	-1.0
867	-123.96150522307417	0.0008210909844592607	-1.0
868	-123.96071944903322	0.0007857740409491498	-1.0
869	-123.95989996491377	0.0008194841194466562	-1.0
870	-123.95911579613099	0.0007841687827863097	-1.0
871	-123.95829791566445	0.0008178804665419648	-1.0
872	-123.9575153489309	0.0007825667335481512	-1.0
873	-123.95669906891156	0.0008162800193360908	-1.0
874	-123.95591810102478	0.0007809678867829462	-1.0
875	-123.95510341825334	0.0008146827714341498	-1.0
876	-123.9543240460172	0.0007793722361384425	-1.0
877	-123.95351095730078	0.0008130887164270462	-1.0
878	-123.9527331775256	0.0007777797751771232	-1.0
879	-123.9519561755302	0.0007770019954023155	-1.0
880	-123.9511799505368	0.0007762249934017973	-1.0
881	-123.95040423591156	0.0007757146252345137	-1.0
882	-123.94962757412348	0.0007766617880804461	-1.0
883	-123.94881735283933	0.0008102212841549772	-1.0
884	-123.94804154919504	0.0007758036442879757	-1.0
885	-123.94726652135441	0.0007750278406319921	-1.0
886	-123.94645824774538	0.000808273609024468	-1.0
887	-123.94568480320619	0.0007734445391918143	-1.0
888	-123.94487811131532	0.0008066918908724574	-1.0
889	-123.94410624691255	0.000771864402764777	-1.0
890	-123.94330113357798	0.0008051133345787775	-1.0
891	-123.94253084615295	0.0007702874250270497	-1.0
892	-123.94176132901535	0.000769517137598541	-1.0
893	-123.9409925813949	0.0007687476204552013	-1.0
894	-123.94019058172583	0.0008019996690649123	-1.0
895	-123.93942340485266	0.000767176873168296	-1.0
896	-123.93865699515636	0.0007664096962969325	-1.0
897	-123.93785733107354	0.0007996640828196178	-1.0
898	-123.93709248745103	0.0007648436225196065	-1.0
899	-123.93632840867213	0.0007640787789000569	-1.0
900	-123.93556509397202	0.0007633147001087082	-1.0
901	-123.93476852179037	0.0007965721816418636	-1.0
902	-123.93400676697713	0.0007617548132401453	-1.0
903	-123.93321175312249	0.0007950138546419794	-1.0
904	-123.93241753428171	0.0007942188407810136	-1.0
905	-123.93165813045599	0.0007594038257252578	-1.0
906	-123.93086481907378	0.0007933113822105042	-1.0
907	-123.93010696796325	0.0007578511105208463	-1.0
908	-123.92931520774354	0.0007917602197125007	-1.0
909	-123.92855890624436	0.0007563014991802675	-1.0
910	-123.92780336104667	0.0007555451976912764	-1.0
911	-123.92704857139418	0.0007547896524897624	-1.0
912	-123.92625986957104	0.0007887018231400589	-1.0
913	-123.92547195644971	0.0007879131213286428	-1.0
914	-123.92471949820182	0.0007524582478879438	-1.0
915	-123.92396779241218	0.0007517057896393453	-1.0
916	-123.92318217136803	0.0007856210441588019	-1.0
917	-123.92243200290521	0.0007501684628152816	-1.0
918	-123.92168258461086	0.0007494182943474925	-1.0
919	-123.9208992487745	0.0007833358363598109	-1.0
920	-123.92015136323428	0.0007478855402212048	-1.0
921	-123.91940422557961	0.0007471376546703823	-1.0
922	-123.91864927270188	0.0007549528777275327	-1.0
923	-123.91789507477704	0.0007541979248486541	-1.0
924	-123.91714163105011	0.0007534437269214322	-1.0
925	-123.91635790393111	0.0007837271189998773	-1.0
926	-123.91560527218064	0.0007526317504726876	-1.0
927	-123.91485339306192	0.0007518791187237639	-1.0
928	-123.91407129696094	0.0007820961009770144	-1.0
929	-123.91332045811538	0.0007508388455619297	-1.0
930	-123.91257037010865	0.0007500880067254911	-1.0
931	-123.91178989958495	0.0007804705237077769	-1.0
932	-123.911036503813	0.0007533957719516593	-1.0
933	-123.910282907715	0.0007535960979936362	-1.0
934	-123.90950221578525	0.0007806919297479453	-1.0
935	-123.90875015397529	0.0007520618099619014	-1.0
936	-123.9079703311183	0.0007798228569839694	-1.0
937	-123.90721980119301	0.0007505299252983377	-1.0
938	-123.9064415086888	0.0007782925042079114	-1.0
939	-123.90569250758594	0.0007490011028608023	-1.0
940	-123.90494425548418	0.0007482521017578847	-1.0
941	-123.90419675163453	0.0007475038496522757	-1.0
942	-123.90342148217988	0.0007752694546496741	-1.0
943	-123.90267550110353	0.0007459810763492669	-1.0
944	-123.90193026600825	0.0007452350952803499	-1.0
945	-123.90118577614807	0.0007444898601818295	-1.0
946	-123.90044203077775	0.0007437453703147412	-1.0
947	-123.89967051604395	0.0007715147337989947	-1.0
948	-123.89892828593374	0.0007422301102195661	-1.0
949	-123.89815828494478	0.0007700009889504145	-1.0
950	-123.89741756706566	0.000740717879125441	-1.0
951	-123.89664907679558	0.0007684902700759721	-1.0
952	-123.89590986812462	0.0007392086709643308	-1.0
953	-123.89514288555348	0.0007669825711360545	-1.0
954	-123.89440518307376	0.0007377024797250442	-1.0
955	-123.89366821829651	0.000736964777246385	-1.0
956	-123.8929034773752	0.0007647409213120682	-1.0
957	-123.89216801430365	0.0007354630715497024	-1.0
958	-123.89143328669518	0.0007347276084743726	-1.0
959	-123.89069929381431	0.0007339928808676177	-1.0
960	-123.88993752181747	0.0007617719968351366	-1.0
961	-123.88920502470148	0.0007324971159903271	-1.0
962	-123.8884732600826	0.0007317646188766957	-1.0
963	-123.88771371411951	0.0007595459630920232	-1.0
964	-123.88698344081122	0.0007302733082923396	-1.0
965	-123.88625389777624	0.0007295430349785192	-1.0
966	-123.88549657117545	0.0007573266007909751	-1.0
967	-123.88476851501011	0.000728056165343105	-1.0
968	-123.88404118690093	0.0007273281091784156	-1.0
969	-123.88331458611985	0.0007266007810784458	-1.0
970	-123.88258339743588	0.0007311886839715953	-1.0
971	-123.88182693060547	0.0007564668304098632	-1.0
972	-123.88109722957702	0.0007297010284474936	-1.0
973	-123.8803682582496	0.0007289713274190035	-1.0
974	-123.87961379614178	0.0007544621078210412	-1.0
975	-123.8788863082478	0.0007274878939824703	-1.0
976	-123.8781333480218	0.0007529602259950252	-1.0
977	-123.87740734057594	0.0007260074458628196	-1.0
978	-123.87668205913752	0.0007252814384202111	-1.0
979	-123.87593109069054	0.0007509684469795275	-1.0
980	-123.875207285502	0.0007238051885423147	-1.0
981	-123.87448420411866	0.0007230813833416505	-1.0
982	-123.87376184581669	0.0007223583019708713	-1.0
983	-123.87301379758303	0.00074804823366037	-1.0
984	-123.8722929096876	0.0007208878954259035	-1.0
985	-123.87157274268007	0.0007201670075289712	-1.0
986	-123.87085329583955	0.000719446840520277	-1.0
987	-123.87010815615588	0.0007451396836728463	-1.0
988	-123.86939017390188	0.0007179822540024361	-1.0
989	-123.86864649734014	0.0007436765617399033	-1.0
990	-123.86792997674495	0.0007165205951906728	-1.0
991	-123.86721417267036	0.0007158040745878225	-1.0
992	-123.86647267210985	0.000741500560508257	-1.0
993	-123.8657583253399	0.0007143467699535222	-1.0
994	-123.86504469291671	0.0007136324231851177	-1.0
995	-123.86430536183596	0.0007393310807515263	-1.0
996	-123.86359318237628	0.0007121794596827158	-1.0
997	-123.86288171509605	0.0007114672802259747	-1.0
998	-123.86216926128891	0.0007124538071394682	-1.0
999	-123.86143170167956	0.0007375596093481818	-1.0
1000	-123.86072069788584	0.00071100379372524	-1.0
1001	-123.8599845868399	0.0007361110459385145	-1.0
1002	-123.85924921190501	0.0007353749348908423	-1.0
1003	-123.85853915792083	0.0007100539841786713	-1.0
1004	-123.8578048119246	0.0007343459962356746	-1.0
1005	-123.8570962023404	0.0007086095841941642	-1.0
1006	-123.85636329929974	0.0007329030406566517	-1.0
1007	-123.85565613122817	0.0007071680715711182	-1.0
1008	-123.85492466825863	0.0007314629695400754	-1.0
1009	-123.85421893881811	0.0007057294405257153	-1.0
1010	-123.85348628625914	0.0007326525589661514	-1.0
1011	-123.85277537884612	0.00071090741302271	-1.0
1012	-123.85204417377531	0.0007312050708065954	-1.0
1013	-123.85132190859329	0.0007222651820200099	-1.0
1014	-123.85058325280225	0.0007386557910393776	-1.0
1015	-123.8498624485412	0.0007208042610500343	-1.0
1016	-123.84912525221021	0.0007371963309878993	-1.0
1017	-123.84840590594976	0.0007193462604533352	-1.0
1018	-123.84767016616136	0.0007357397883964722	-1.0
1019	-123.84695227498696	0.0007178911744034622	-1.0
1020	-123.84621798882954	0.0007342861574244353	-1.0
1021	-123.84550154983246	0.0007164389970739649	-1.0
